pl_discmethod,pl_disc,pl_locale,st_dist,st_optmag,st_teff,st_mass,st_rad,st_logg,st_metfe,st_vsini,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse
Transit,2016,Space,1203,15.53,5649,0.94,0.92,4.49,-0.07,,1.59474546,,,
Transit,2016,Space,628,15.398,4841,0.77,0.73,4.6,-0.04,,20.50586978,,,
Transit,2016,Space,1247,15.725,5715,0.98,0.96,4.47,0.02,,3.89593684,,,
Transit,2016,Space,1044,15.583,5518,0.91,0.88,4.51,-0.01,,22.36656079,,,
Transit,2013,Space,584,14,5638,0.81,0.93,4.4,-0.29,,13.722341,0.094,0.16,
Transit,2013,Space,584,14,5638,0.81,0.93,4.4,-0.29,,242.4613,0.64,0.14,
Transit,2016,Space,1653,15.67,5913,1.11,1.16,4.35,0.19,,7.74809437,,,
Transit,2016,Space,239,15.877,3715,0.53,0.5,4.76,0.04,,8.114379,,,
Transit,2016,Space,1000,15.54,5440,0.9,0.86,4.53,-0.01,,21.81293494,,,
Transit,2016,Space,1002,16.422,4881,0.76,0.72,4.61,-0.1,,15.37563332,,,
Transit,2016,Space,1023,15.09,5700,0.97,0.95,4.47,0,,6.36584161,,,
Transit,2016,Space,620,15.028,5181,0.84,0.8,4.57,-0.01,,3.04033042,,,
Transit,2016,Space,1285,15.27,5903,1.06,1.08,4.39,0.07,,4.19042557,,,
Transit,2016,Space,1091,15.581,5513,0.92,0.88,4.52,-0.01,,3.70987065,,,
Transit,2016,Space,1135,15.447,5612,0.94,0.91,4.5,-0.03,,16.32976218,,,
Transit,2016,Space,888,15.482,5330,0.81,0.78,4.58,-0.26,,27.80756293,,,
Transit,2009,Space,907,12.885,5933,1.36,1.97,3.98,0.11,4.2,4.8854892,0.06067,,140.16303
Transit,2016,Space,1061,15.201,5692,0.98,0.96,4.47,0.04,,80.8720639,,,
Transit,2016,Space,755,15.018,5343,0.88,0.84,4.54,0,,10.35533177,,,
Transit,2016,Space,892,15.305,5419,0.9,0.86,4.53,0,,10.52629406,,,
Transit,2016,Space,1482,15.287,6185,1.18,1.27,4.29,0.05,,4.58352176,,,
Transit,2016,Space,1054,15.257,5616,0.97,0.96,4.46,0.09,,3.76182115,,,
Transit,2016,Space,251,15.849,3722,0.53,0.51,4.75,0.07,,56.0560538,,,
Transit,2016,Space,810,15.196,5394,0.87,0.84,4.54,-0.06,,41.40831347,,,
Transit,2016,Space,626,15.001,5099,0.8,0.76,4.58,-0.12,,2.23749275,,,
Transit,2016,Space,1241,15.533,5692,0.97,0.96,4.47,0.01,,3.16789194,,,
Transit,2016,Space,668,15.219,5071,0.8,0.77,4.58,-0.08,,16.08524954,,,
Transit,2016,Space,919,15.024,5611,0.94,0.91,4.5,-0.04,,4.34728553,,,
Transit,2016,Space,664,15.316,5222,0.84,0.8,4.56,-0.04,,23.58914398,,,
Transit,2016,Space,944,15.859,5148,0.84,0.78,4.58,-0.03,,21.02247699,,,
Transit,2016,Space,944,15.859,5148,0.84,0.78,4.58,-0.03,,226.89047,,,
Transit,2016,Space,1003,15.031,5785,0.98,0.99,4.44,-0.03,,7.411141,,,
Transit,2016,Space,1460,15.261,5995,1.09,1.12,4.37,0.04,,8.09888799,,,
Transit,2016,Space,1214,15.063,5871,1.04,1.04,4.42,0.02,,10.00652995,,,
Transit,2016,Space,675,15.193,5099,0.83,0.78,4.58,0,,10.37168453,,,
Transit,2016,Space,1126,15.662,5485,0.88,0.85,4.53,-0.12,,4.40840023,,,
Transit,2016,Space,1520,15.257,6191,1.18,1.3,4.28,0.06,,2.0523499,,,
Transit,2016,Space,1427,15.813,5777,0.99,0.98,4.45,-0.02,,5.00731778,,,
Transit,2016,Space,880,15.113,5618,0.95,0.92,4.49,0,,4.70832654,,,
Transit,2016,Space,848,15.651,5075,0.82,0.78,4.58,-0.01,,5.39202539,,,
Transit,2016,Space,1375,15.399,5863,1.03,1.05,4.41,0.02,,4.09357325,,,
Transit,2016,Space,1375,15.399,5863,1.03,1.05,4.41,0.02,,105.144749,,,
Transit,2016,Space,965,15.198,5539,0.92,0.89,4.51,0,,4.08227507,,,
Transit,2016,Space,862,15.142,5437,0.9,0.86,4.53,-0.02,,3.31494634,,,
Transit,2016,Space,778,15.011,5363,0.88,0.84,4.54,-0.01,,39.64317811,,,
Transit,2016,Space,838,15.067,5452,0.88,0.85,4.53,-0.09,,21.80451088,,,
Transit,2016,Space,892,15.365,5441,0.89,0.86,4.53,-0.01,,5.15448442,,,
Transit,2016,Space,1236,15.543,5660,0.95,0.93,4.49,-0.03,,5.74347727,,,
Transit,2016,Space,1271,15.603,5633,0.94,0.91,4.5,-0.05,,3.16635371,,,
Transit,2016,Space,1455,15.649,5726,1,1.01,4.43,0.07,,6.49168426,,,
Transit,2016,Space,1311,15.272,5849,1.03,1.06,4.41,0.04,,3.85560355,,,
Transit,2016,Space,150,15.073,3631,0.49,0.46,4.79,-0.01,,9.46781405,,,
Transit,2016,Space,150,15.073,3631,0.49,0.46,4.79,-0.01,,0.89304124,,,
Transit,2016,Space,980,15.412,5418,0.9,0.86,4.53,0.01,,20.83424726,,,
Transit,2016,Space,553,15.017,5326,0.85,0.78,4.59,-0.17,,6.10485286,,,
Transit,2016,Space,790,15.386,5107,0.85,0.8,4.57,0.07,,11.51516988,,,
Transit,2016,Space,1007,15.733,5217,0.86,0.81,4.56,0.03,,3.60147201,,,
Transit,2016,Space,195,15.19,3813,0.51,0.48,4.77,-0.24,,28.59915399,,,
Transit,2016,Space,992,15.598,5327,0.86,0.82,4.55,-0.09,,24.58721573,,,
Transit,2016,Space,1128,15.485,5601,0.93,0.9,4.51,-0.08,,12.53248465,,,
Transit,2013,Space,1330,14.23,6000,1.18,1.12,4.44,0.42,5,7.340711,0.0781,0,200.22
Transit,2016,Space,1262,15.954,5438,0.91,0.87,4.52,0.03,,3.58410122,,,
Transit,2016,Space,1530,15.067,6129,1.16,1.24,4.31,0.07,,7.03902374,,,
Transit,2016,Space,499,15.223,4642,0.76,0.71,4.62,0.07,,8.36086824,,,
Transit,2016,Space,258,12.55,5486,0.94,0.85,4.55,0.01,,3.17926292,,,
Transit,2016,Space,486,13.581,5594,0.94,0.93,4.48,0,,12.06222443,,,
Transit,2016,Space,1199,15.214,5849,1.04,1.04,4.42,0.06,,9.93143556,,,
Transit,2016,Space,450,13.615,5418,0.91,0.93,4.46,0.09,,3.48159251,,,
Transit,2016,Space,855,15.703,5096,0.82,0.78,4.58,-0.03,,35.61760587,,,
Transit,2016,Space,1271,15.242,5934,1.07,1.1,4.38,0.08,,7.40742793,,,
Transit,2016,Space,753,15.759,5009,0.79,0.75,4.59,-0.11,,17.31716585,,,
Transit,2013,Space,1140,15.264,5200,0.91,0.89,4.5,0.3,3.5,8.8849116,0.0818,0.57,3209.9
Transit,2016,Space,1181,14.5,6160,1.15,1.23,4.32,0.03,,9.42887179,,,
Transit,2016,Space,1181,14.5,6160,1.15,1.23,4.32,0.03,,4.08899022,,,
Transit,2016,Space,748,15.007,5387,0.87,0.84,4.54,-0.06,,17.44490636,,,
Transit,2016,Space,1075,15.762,5373,0.87,0.83,4.54,-0.08,,18.82747265,,,
Transit,2016,Space,278,14.496,4346,0.68,0.65,4.65,-0.03,,5.74772501,,,
Transit,2016,Space,1192,15.16,5935,1.06,1.08,4.39,0.05,,14.5596237,,,
Transit,2016,Space,368,13.999,5043,0.82,0.77,4.58,-0.01,,1.26909037,,,
Transit,2016,Space,368,13.999,5043,0.82,0.77,4.58,-0.01,,2.85313364,,,
Transit,2016,Space,852,15.376,5282,0.82,0.79,4.57,-0.19,,1.22486632,,,
Transit,2016,Space,1016,14.803,6014,1.08,1.13,4.37,0.02,,1.02267882,,,
Transit,2016,Space,1353,14.348,6228,1.16,1.42,4.19,-0.1,,12.1097104,,,
Transit,2016,Space,1353,14.348,6228,1.16,1.42,4.19,-0.1,,4.75793986,,,
Transit,2016,Space,1353,14.348,6228,1.16,1.42,4.19,-0.1,,20.4966197,,,
Transit,2016,Space,1353,14.348,6228,1.16,1.42,4.19,-0.1,,8.1934719,,,
Transit,2016,Space,892,14.502,5860,1.04,1.04,4.42,0.06,,41.805985,,,
OrbitalBrightnessModulation,2013,Space,844,13.308,6409,1.2,1.32,4.2,-0.1,6.5,1.5449298,0.0274,,638.8383
Transit,2016,Space,782,15.07,5322,0.89,0.85,4.54,0.08,,8.70419416,,,
Transit,2016,Space,782,15.07,5322,0.89,0.85,4.54,0.08,,2.46697439,,,
Transit,2016,Space,867,14.743,5706,0.95,0.93,4.48,-0.09,,10.12804789,,,
Transit,2016,Space,1465,15.439,5944,1.06,1.08,4.4,0.02,,3.7705521,,,
Transit,2016,Space,902,15.692,5166,0.84,0.8,4.57,0.01,,1.19655156,,,
Transit,2016,Space,1013,15.302,5557,0.92,0.89,4.51,-0.06,,7.33683936,,,
Transit,2016,Space,1000,14.609,5901,1.05,1.06,4.41,0.04,,27.6655226,,,
Transit,2016,Space,1614,15.678,5992,1.1,1.15,4.36,0.09,,6.10027804,,,
Transit,2016,Space,1185,15.435,5694,0.96,0.94,4.48,-0.05,,161.5280101,,,
Transit,2016,Space,795,15.681,5108,0.82,0.78,4.58,-0.03,,11.3910025,,,
Transit,2016,Space,1362,14.818,6186,1.19,1.28,4.3,0.06,,7.42608998,,,
Transit,2016,Space,1362,14.818,6186,1.19,1.28,4.3,0.06,,15.9870174,,,
Transit,2013,Space,570,13.938,5520,0.95,0.99,4.42,0.2,1.8,3.57878087,0.04501,0,136.661
Transit,2016,Space,761,14.604,5598,0.94,0.92,4.49,-0.01,,18.92540274,,,
Transit,2016,Space,761,14.604,5598,0.94,0.92,4.49,-0.01,,1.47532231,,,
Transit,2016,Space,761,14.604,5598,0.94,0.92,4.49,-0.01,,4.15244722,,,
Transit,2016,Space,1000,14.794,5906,1.03,1.05,4.42,0.01,,8.73485836,,,
Transit,2016,Space,689,13.974,5714,0.98,1.11,4.33,0.03,,12.99207337,,,
Transit,2016,Space,528,13.333,5850,1.04,1.01,4.45,0.05,,3.74910006,,,
Transit,2016,Space,1190,12.808,6403,1.57,2.42,3.87,0.04,,11.0895723,,,
Transit,2016,Space,400,13.507,5468,0.92,0.84,4.56,-0.04,,0.97486893,,,
Transit,2016,Space,727,15.456,5071,0.83,0.78,4.58,0.05,,4.89718784,,,
Transit,2016,Space,383,15.95,4043,0.58,0.56,4.71,-0.17,,5.72812599,,,
Transit,2016,Space,899,15.764,5102,0.81,0.77,4.58,-0.09,,3.75574426,,,
Transit,2016,Space,224,15.649,3804,0.46,0.44,4.81,-0.43,,7.09714223,,,
Transit,2013,Space,,11.551,5089,0.84,0.75,4.6,-0.14,2.4,0.35501,,,3.1783
Transit,2016,Space,520,13.326,5769,1.01,1.02,4.42,0.05,,0.67737516,,,
Transit,2016,Space,1036,15.987,5162,0.81,0.78,4.58,-0.1,,13.2140732,,,
Transit,2016,Space,412,12.783,5867,0.98,1.01,4.42,-0.14,,158.6853308,,,
Transit,2016,Space,544,13.916,5521,0.93,0.89,4.51,0.01,,4.29264638,,,
Transit,2016,Space,604,13.29,5674,1,1.32,4.19,0.07,4.8,31.5922646,,,
Transit,2016,Space,666,15.715,4739,0.77,0.71,4.62,-0.02,,1.97376093,,,
Transit,2016,Space,512,14.887,4838,0.81,0.74,4.61,0.09,,53.5293487,,,
Transit,2016,Space,468,15.854,4248,0.65,0.62,4.67,-0.09,,0.9283105,,,
Transit,2016,Space,1649,15.291,6159,1.16,1.23,4.32,0.05,,8.39846269,,,
Transit,2016,Space,915,14.507,5870,1.01,1.02,4.42,-0.06,,8.63847725,,,
Transit,2012,Space,995,13.914,6174,1.17,1.3,4.27,-0.073,,13.4845,0.117,0.015,10.9
Transit,2012,Space,995,13.914,6174,1.17,1.3,4.27,-0.073,,27.4029,0.187,0.03,5.9
Transit,2014,Space,995,13.914,6174,1.17,1.3,4.27,-0.073,,52.0902,0.287,0.025,6
Transit,2014,Space,995,13.914,6174,1.17,1.3,4.27,-0.073,,81.0659,0.386,0.012,4.1
Transit,2016,Space,727,15.187,5208,0.84,0.8,4.56,-0.05,,13.73469807,,,
Transit,2016,Space,1447,14.377,6383,1.3,1.47,4.21,0.06,,14.5539759,,,
Transit,2016,Space,1205,14.981,5971,1.09,1.12,4.38,0.08,,11.30119217,,,
Transit,2016,Space,794,14.621,5745,0.98,0.97,4.46,0,,4.24153639,,,
Transit,2016,Space,763,13.459,5839,1.19,1.38,4.23,0.34,,11.13125132,,,
Transit,2016,Space,458,13.331,5631,0.94,0.96,4.45,-0.02,,29.6193421,,,
Transit,2016,Space,377,12.988,5475,0.93,1.09,4.33,0.09,,6.40087618,,,
Transit,2016,Space,752,14.556,5680,0.96,0.95,4.47,-0.02,,27.07237711,,,
Transit,2016,Space,1085,14.2,6224,1.19,1.29,4.29,0.03,,13.71933369,,,
Transit,2016,Space,1029,15.12,5681,0.95,0.93,4.49,-0.07,,133.4605235,,,
Transit,2010,Space,1330,13.9,6213,1.21,1.49,4.17,-0.055,10.5,3.5224991,0.0474,,187.5197
Transit,2012,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,7.05246,0.0648,,6.93
Transit,2012,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,9.52355,0.0792,,6.74
Transit,2014,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,3.07222,0.0372,,6.75
Transit,2014,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,4.64489,0.0491,,4.13
Transit,2016,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,0.9867873,0.0175,,
Transit,2017,Space,357,14.804,4540,0.73,0.68,4.64,0.04,,14.64558,,,
Transit,2016,Space,1049,15.762,5315,0.85,0.82,4.55,-0.09,,14.13176026,,,
Transit,2016,Space,419,15.314,4435,0.67,0.63,4.66,-0.17,,11.41928253,,,
Transit,2016,Space,828,14.862,5507,0.93,0.9,4.5,0.06,,40.0587473,,,
Transit,2016,Space,615,13.672,5919,1.05,1.12,4.36,0.02,,50.28638192,,,
Transit,2016,Space,648,13.749,5817,1.01,1.05,4.4,0,,14.37457351,,,
Transit,2016,Space,648,13.749,5817,1.01,1.05,4.4,0,,9.65185017,,,
Transit,2016,Space,657,12.547,6112,1.19,1.65,4.08,-0.06,,30.8638931,,,
Transit,2016,Space,260,11.731,5770,0.99,1.16,4.3,0,,8.09219642,,,
Transit,2016,Space,1312,15.128,5965,1.04,1.06,4.41,-0.04,,117.9310878,,,
Transit,2016,Space,321,14.285,4653,0.76,0.71,4.62,0.05,,0.63133235,,,
Transit,2016,Space,933,14.755,5734,0.99,0.98,4.45,0.04,,55.63934,,,
Transit,2012,Space,366,15.019,4500,,0.59,4.7,,,5.955,,,
Transit,2012,Space,366,15.019,4500,,0.59,4.7,,,12.04,,,
Transit,2014,Space,366,15.019,4500,,0.59,4.7,,,20.837846,0.128,,
Transit,2016,Space,1554,15.803,5803,1.03,1.04,4.42,0.1,,4.59725385,,,
Transit,2016,Space,847,13.971,5747,1.01,1.24,4.25,0.05,,23.58447697,,,
Transit,2016,Space,1482,13.832,6761,1.45,1.71,4.13,0.02,,10.11716531,,,
Transit,2016,Space,840,14.569,5743,0.95,0.93,4.48,-0.13,,19.12947337,,,
Transit,2016,Space,1327,14.706,6162,1.15,1.22,4.33,0.01,,6.1469851,,,
Transit,2016,Space,1199,13.242,5028,1.25,3.42,3.46,-0.03,,8.57503552,,,
Transit,2016,Space,1059,15.95,5286,0.9,0.85,4.54,0.16,,10.50682565,,,
Transit,2016,Space,1401,15.572,5861,1.03,1.03,4.42,0.02,,3.99010623,,,
Transit,2016,Space,967,15.062,5638,0.94,0.92,4.49,-0.08,,10.03538581,,,
Transit,2016,Space,722,15.03,5279,0.86,0.81,4.55,-0.06,,33.1995648,,,
Transit,2012,Space,987,15.158,5428,,0.94,4.47,,,26.444,,,
Transit,2012,Space,987,15.158,5428,,0.94,4.47,,,51.538,,,
Transit,2014,Space,987,15.158,5428,,0.94,4.47,,,2.382961,0.034,,
Transit,2014,Space,987,15.158,5428,,0.94,4.47,,,5.902206,0.063,,
Transit,2016,Space,989,13.968,6260,1.23,1.36,4.25,0.09,,127.8338098,,,
Transit,2016,Space,619,14.829,5191,0.84,0.8,4.56,-0.03,,1.92279873,,,
Transit,2016,Space,956,14.609,5928,1.06,1.08,4.4,0.04,,3.22296927,,,
Transit,2016,Space,896,14.801,5643,0.98,0.96,4.47,0.06,,4.16809082,,,
Transit,2016,Space,1352,14.946,6035,1.15,1.22,4.32,0.14,,4.51436633,,,
Transit,2016,Space,820,14.207,5976,1.03,1.08,4.39,-0.08,,3.77360059,,,
Transit,2016,Space,820,14.207,5976,1.03,1.08,4.39,-0.08,,8.1818246,,,
Transit,2016,Space,649,13.446,6079,1.05,1.15,4.34,-0.12,,4.48758907,,,
Transit,2016,Space,1352,15.897,5602,0.93,0.91,4.5,-0.06,,51.92927591,,,
Transit,2016,Space,625,15.055,5039,0.81,0.77,4.58,-0.02,,0.56785714,,,
Transit,2016,Space,954,14.931,5698,0.98,0.97,4.46,0.03,,6.88337562,,,
Transit,2012,Space,365,15.777,4648,,0.59,4.72,,,9.77,,,
Transit,2012,Space,365,15.777,4648,,0.59,4.72,,,20.09,,,
Transit,2014,Space,365,15.777,4648,,0.59,4.72,,,5.169796,0.051,,
Transit,2016,Space,1122,14.788,6037,1.07,1.11,4.38,-0.02,,11.29695137,,,
Transit,2016,Space,577,13.687,5732,0.99,0.97,4.46,0.02,,5.62153941,,,
Transit,2016,Space,1346,15.906,5596,0.92,0.9,4.5,-0.08,,7.1396941,,,
Transit,2016,Space,421,15.473,4339,0.64,0.62,4.67,-0.18,,18.7546998,,,
Transit,2016,Space,620,15.931,4554,0.7,0.66,4.64,-0.13,,13.32388301,,,
Transit,2016,Space,2011,15.965,5954,1.08,1.11,4.38,0.08,,11.41909375,,,
Transit,2016,Space,1003,14.63,5895,1.03,1.04,4.41,-0.01,,11.36112327,,,
Transit,2016,Space,846,15.198,5403,0.85,0.81,4.56,-0.18,,16.56059504,,,
Transit,2016,Space,1210,15.3,5770,0.98,0.96,4.46,-0.06,,15.74957994,,,
Transit,2016,Space,833,13.601,6058,1.22,1.31,4.29,0.29,,37.8144514,,,
Transit,2012,Space,1066,14.764,6031,,1.17,4.32,,,8.726,,,
Transit,2012,Space,1066,14.764,6031,,1.17,4.32,,,12.883,,,
Transit,2014,Space,1066,14.764,6031,,1.17,4.32,,,4.224537,0.052,,
Transit,2014,Space,1066,14.764,6031,,1.17,4.32,,,27.434389,0.181,,
Transit,2014,Space,1066,14.764,6031,,1.17,4.32,,,44.552169,0.25,,
Transit,2016,Space,778,14.152,5920,1.04,1.06,4.41,0,,2.49577962,,,
Transit,2016,Space,1052,15.74,5324,0.85,0.81,4.56,-0.09,,124.4198398,,,
Transit,2016,Space,552,15.127,4848,0.78,0.73,4.6,-0.02,,1.21956827,,,
Transit,2016,Space,1247,15.269,5830,1.02,1.03,4.42,0.05,,2.05387982,,,
Transit,2016,Space,394,15.84,4128,0.59,0.57,4.7,-0.24,,2.61302086,,,
Transit,2016,Space,471,14.631,4913,0.79,0.75,4.59,0.01,,0.92785982,,,
Transit,2016,Space,1233,15.65,5579,0.94,0.91,4.5,0,,19.80792185,,,
Transit,2016,Space,529,14.782,4940,0.83,0.77,4.58,0.15,,2.3432319,,,
Transit,2016,Space,797,14.056,5695,1.01,1.2,4.28,0.15,,6.91134416,,,
Transit,2016,Space,747,12.849,6059,1.23,1.64,4.1,0.12,,394.6244904,,,
Transit,2012,Space,789,14.779,5436,,0.89,4.49,,,8.306,,,
Transit,2012,Space,789,14.779,5436,,0.89,4.49,,,12.513,,,
Transit,2014,Space,789,14.779,5436,,0.89,4.49,,,17.91323,0.13,,
Transit,2014,Space,789,14.779,5436,,0.89,4.49,,,25.216751,0.163,,
Transit,2016,Space,1535,15.451,5932,1.06,1.09,4.39,0.03,,7.19303878,,,
Transit,2016,Space,869,15.135,5455,0.89,0.85,4.53,-0.07,,8.50699658,,,
Transit,2016,Space,854,13.949,6100,1.19,1.16,4.38,0.22,,44.9309804,,,
Transit,2016,Space,610,12.32,6350,1.3,1.55,4.17,0.07,,7.16892463,,,
Transit,2016,Space,741,13.48,6179,1.17,1.27,4.29,0.04,,2.14463285,,,
Transit,2016,Space,1043,15.014,5835,1.03,1.03,4.42,0.06,,7.8866311,,,
Transit,2016,Space,1175,15.57,5535,0.96,0.93,4.49,0.12,,8.02768059,,,
Transit,2016,Space,1039,15.061,5773,0.99,0.99,4.45,0.02,,85.35129427,,,
Transit,2016,Space,296,12.45,5653,0.96,0.91,4.5,-0.04,,76.13602028,,,
Transit,2016,Space,915,15.887,5020,0.81,0.77,4.59,-0.02,,20.38177573,,,
Transit,2016,Space,1295,15.455,5836,1.04,1.06,4.4,0.09,,5.10137945,,,
Transit,2016,Space,806,15.623,5047,0.82,0.78,4.58,0.01,,3.94963138,,,
Transit,2016,Space,806,15.297,5333,0.88,0.84,4.54,0.04,,3.14866453,,,
Transit,2016,Space,1145,15.43,5678,0.96,0.95,4.46,-0.03,,15.59461874,,,
Transit,2016,Space,1573,15.776,5754,1,1,4.44,0.04,,5.83376092,,,
Transit,2016,Space,664,14.48,5570,0.93,0.92,4.49,-0.01,,14.16399294,,,
Transit,2016,Space,690,15.835,4751,0.75,0.71,4.62,-0.07,,2.61703254,,,
Transit,2016,Space,824,14.827,5541,0.92,0.91,4.49,-0.02,,150.242127,,,
Transit,2016,Space,1269,15.695,5614,0.93,0.89,4.51,-0.08,,5.03251791,,,
Transit,2016,Space,957,14.982,5664,0.97,0.95,4.47,0.02,,40.4287755,,,
Transit,2013,Space,1525,14.6,5600,1.1,1.82,3.96,-0.17,4.3,114.73635,0.481,0.036,324.2
Transit,2013,Space,1525,14.6,5600,1.1,1.82,3.96,-0.17,4.3,191.2318,0.676,0.039,6.4
Transit,2016,Space,1231,15.259,5857,1.01,1.02,4.43,-0.01,,21.3587621,,,
Transit,2016,Space,1695,15.689,5993,1.11,1.14,4.37,0.09,,22.0459018,,,
Transit,2016,Space,1114,15.106,5902,1.05,1.08,4.4,0.04,,2.57885507,,,
Transit,2016,Space,1397,14.829,6163,1.18,1.27,4.29,0.07,,20.5533844,,,
Transit,2016,Space,1072,14.683,6020,1.09,1.13,4.37,0.03,,40.0686727,,,
Transit,2016,Space,1244,15.219,5958,1.06,1.11,4.38,0.03,,27.5073799,,,
Transit,2016,Space,735,15.369,5060,0.81,0.77,4.58,-0.03,,5.14438011,,,
Transit,2016,Space,572,14.516,5261,0.85,0.81,4.56,-0.06,,18.45847097,,,
Transit,2016,Space,567,14.817,5044,0.81,0.77,4.58,-0.03,,25.9422033,,,
Transit,2016,Space,772,14.264,5792,1.02,1.02,4.42,0.05,,33.3855938,,,
Transit,2016,Space,673,12.082,6761,1.46,1.74,4.12,0.03,,7.71468975,,,
Transit,2016,Space,1364,15.216,5961,1.06,1.09,4.39,0,,4.44448017,,,
Transit,2016,Space,525,14.083,5476,0.9,0.87,4.52,-0.03,,3.98953967,,,
Transit,2016,Space,549,13.029,6116,1.06,1.09,4.4,-0.13,,12.98495573,,,
Transit,2016,Space,420,13.069,5715,1,0.94,4.49,0.05,,5.69919514,,,
Transit,2016,Space,632,12.841,6187,1.21,1.35,4.26,0.11,,18.11472949,,,
Transit,2016,Space,857,13.939,6098,1.1,1.16,4.35,-0.01,,6.24146367,,,
Transit,2016,Space,831,13.47,6194,1.19,1.29,4.29,0.08,,20.42228798,,,
Transit,2016,Space,831,13.47,6194,1.19,1.29,4.29,0.08,,7.63846023,,,
Transit,2016,Space,413,13.046,5875,0.97,0.9,4.52,-0.21,,70.6979061,,,
Transit,2016,Space,513,12.71,5961,1.14,1.25,4.3,0.19,,3.744439,,,
Transit,2016,Space,1387,15.182,5954,1.09,1.13,4.37,0.09,,52.75875577,,,
Transit,2016,Space,1372,15.287,5887,1.06,1.07,4.41,0.09,,53.44945593,,,
Transit,2016,Space,640,15.587,4747,0.75,0.72,4.61,-0.04,,13.7521072,,,
Transit,2016,Space,1216,15.182,5820,1,0.99,4.45,-0.03,,6.33855761,,,
Transit,2016,Space,1090,15.439,5603,0.87,0.85,4.53,-0.25,,9.803224,,,
Transit,2016,Space,516,15.988,4315,0.65,0.61,4.67,-0.16,,2.80624233,,,
Transit,2016,Space,896,15.481,5262,0.84,0.81,4.56,-0.1,,144.547396,,,
Transit,2016,Space,1147,15.068,5839,1.03,1.04,4.41,0.04,,8.0472642,,,
Transit,2016,Space,479,15.961,4223,0.65,0.62,4.66,-0.06,,5.8706191,,,
Transit,2016,Space,1038,15.401,5595,0.93,0.91,4.49,-0.06,,19.17891293,,,
Transit,2010,Space,650,13.803,5777,1.07,1.02,4.49,0.12,1.9,19.24,0.14,0.15,80.09
Transit,2010,Space,650,13.803,5777,1.07,1.02,4.49,0.12,1.9,38.91,0.225,0.13,54.347
Transit,2010,Space,650,13.803,5777,1.07,1.02,4.49,0.12,1.9,1.592851,0.0273,,
Transit,2016,Space,505,14.94,4836,0.78,0.73,4.6,-0.01,5.2,6.9913086,,,
Transit,2016,Space,241,14.699,4184,0.59,0.57,4.7,-0.3,,3.51749439,,,
Transit,2016,Space,904,14.904,5647,0.95,0.93,4.49,0,,40.1099547,,,
Transit,2016,Space,829,14.659,5682,0.98,0.97,4.46,0.05,,10.3507721,,,
Transit,2016,Space,829,14.659,5682,0.98,0.97,4.46,0.05,,62.9228557,,,
Transit,2016,Space,1151,14.429,6160,1.16,1.25,4.31,0.05,,3.02166863,,,
Transit,2016,Space,521,13.984,5461,0.95,0.86,4.55,0.09,,5.08274652,,,
Transit,2016,Space,758,13.956,6035,1.06,1.02,4.45,-0.09,,41.6979976,,,
Transit,2016,Space,352,11.049,6106,1.08,1.38,4.19,-0.15,,15.86621821,,,
Transit,2016,Space,250,11.524,5973,1.11,1.12,4.38,0.15,,1.34059747,,,
Transit,2016,Space,318,11.538,6154,1.17,1.23,4.33,0.08,,13.93290318,,,
Transit,2013,Space,1030,12.495,4550,1.31,6.3,2.95,0.11,6.8,6.24658,0.0731,,257.4423
Transit,2016,Space,402,11.6,6230,1.26,1.5,4.19,0.12,,2.36436901,,,
Transit,2016,Space,567,11.855,6112,1.34,1.99,3.97,0.03,,20.310501,,,
Transit,2016,Space,1265,15.341,5998,1.07,1.11,4.37,0.02,,2.53475627,,,
Transit,2016,Space,597,15.767,4687,0.63,0.61,4.67,-0.52,,10.29672521,,,
Transit,2016,Space,678,13.574,5877,1.1,1.15,4.36,0.22,,4.40966548,,,
Transit,2016,Space,806,13.298,6173,1.21,1.38,4.24,0.08,,4.59489604,,,
Transit,2016,Space,769,15.2,5248,0.85,0.81,4.56,-0.05,,32.2968798,,,
Transit,2016,Space,1027,15.759,5418,0.8,0.76,4.58,-0.38,,2.97041437,,,
Transit,2016,Space,1245,14.971,6028,1.11,1.14,4.37,0.06,,4.85386933,,,
Transit,2016,Space,1219,14.681,6113,1.15,1.21,4.33,0.07,,11.04603384,,,
Transit,2013,Space,444,11.565,5883,,1.53,4.14,,,13.749,,,64.3
Transit,2013,Space,444,11.565,5883,,1.53,4.14,,,26.723,,,6.1
Transit,2015,Space,444,11.565,5883,,1.53,4.14,,,49.3568,,0.07,
Transit,2016,Space,926,15.28,5403,0.89,0.85,4.54,0,,6.53192704,,,
Transit,2016,Space,926,15.28,5403,0.89,0.85,4.54,0,,100.8274113,,,
Transit,2016,Space,847,14.739,5663,0.93,0.91,4.5,-0.12,,51.300634,,,
Transit,2016,Space,558,13.757,5671,0.95,0.93,4.48,-0.05,,0.93846683,,,
Transit,2016,Space,966,14.042,5988,1.11,1.26,4.28,0.07,,6.93366476,,,
Transit,2016,Space,995,14.171,6167,1.14,1.23,4.32,0.01,,61.0370117,,,
